hidden_layers,n_layers,total_units,learning_rate,alpha,batch_size,n_iterations,val_mae,val_rmse,test_mae,test_rmse
"(64, 32, 16)",3,112,0.0045,0.0009,6,13,0.35830523577879697,0.440173224454176,0.34437927911626026,0.4140817694306719
"(64, 32, 16)",3,112,0.0045,0.0009,7,15,0.31937974742874214,0.4397596469666081,0.2978503697464779,0.40388702748190747
"(64, 32, 16)",3,112,0.0045,0.0009,8,15,0.3201017001538642,0.42876040847245284,0.306672812258203,0.4051787341005418
"(64, 32, 16)",3,112,0.0045,0.0009,9,15,0.32845432409563674,0.4387490440612187,0.30360611843595836,0.4104491016605167
"(64, 32, 16)",3,112,0.0045,0.0009,10,15,0.32322243773334186,0.43036366326297404,0.2983806693386843,0.40176269371426404
"(64, 32, 16)",3,112,0.0046,0.0001,6,15,0.3203571916344766,0.4278654046577868,0.2920471414457728,0.3919244825002637
"(64, 32, 16)",3,112,0.0046,0.0001,7,15,0.3227342775162751,0.4362688579113351,0.29748154873684785,0.39866479312675296
"(64, 32, 16)",3,112,0.0046,0.0001,8,15,0.3217882009569013,0.4367919011550256,0.309213303635755,0.4182764019865991
"(64, 32, 16)",3,112,0.0046,0.0001,9,15,0.32935684798818016,0.4303966382707093,0.3101811759885026,0.41381811069037033
"(64, 32, 16)",3,112,0.0046,0.0001,10,15,0.3286226115320516,0.4302135842042741,0.310387638437755,0.405383725013953
"(64, 32, 16)",3,112,0.0046,0.0002,6,15,0.3275289923717591,0.43167343760941657,0.3020999964706771,0.40109470639620637
"(64, 32, 16)",3,112,0.0046,0.0002,7,15,0.32068720838302756,0.4334116499405411,0.29802923984737806,0.4002311723573096
"(64, 32, 16)",3,112,0.0046,0.0002,8,15,0.3270775351045444,0.4409593180037612,0.3059392214198313,0.4078584283621927
"(64, 32, 16)",3,112,0.0046,0.0002,9,15,0.3302663660651434,0.44134703812680876,0.3059518812977702,0.41622123709480885
"(64, 32, 16)",3,112,0.0046,0.0002,10,15,0.32178032332280926,0.4340475905540486,0.29768469013481796,0.4021304275690301
"(64, 32, 16)",3,112,0.0046,0.0003,6,15,0.32648761186780595,0.43356816855908753,0.2930482193385869,0.3947554720004646
"(64, 32, 16)",3,112,0.0046,0.0003,7,15,0.32087209486425267,0.43486367225133105,0.2911595690347049,0.3959835505861394
"(64, 32, 16)",3,112,0.0046,0.0003,8,15,0.32065158567775515,0.43830781340337543,0.30540492017644416,0.4107665059135794
"(64, 32, 16)",3,112,0.0046,0.0003,9,15,0.34088972229320885,0.44005071265757556,0.3113326449550294,0.4127497127808237
"(64, 32, 16)",3,112,0.0046,0.0003,10,15,0.33079396082155277,0.43383313579872623,0.312712386264486,0.4102213782658651
"(64, 32, 16)",3,112,0.0046,0.0004,6,15,0.3219518178136042,0.4273623584164631,0.3073121701407029,0.404965353582427
"(64, 32, 16)",3,112,0.0046,0.0004,7,15,0.31667940545810314,0.4363441967549648,0.3044269428098831,0.4059973052823966
"(64, 32, 16)",3,112,0.0046,0.0004,8,15,0.32437256083190646,0.4360235404218948,0.30419852329698677,0.4064918864892009
"(64, 32, 16)",3,112,0.0046,0.0004,9,15,0.3230596538606551,0.4368567248387741,0.30429537408146434,0.4112870127831083
"(64, 32, 16)",3,112,0.0046,0.0004,10,15,0.3197912628289546,0.4259979042927013,0.299924305456252,0.4014136485457941
"(64, 32, 16)",3,112,0.0046,0.0005,6,15,0.3153948153339843,0.4300550756365101,0.3012088413106804,0.40951065812586757
"(64, 32, 16)",3,112,0.0046,0.0005,7,15,0.3221626339648687,0.4317674641271343,0.2967284842533802,0.3990169353965509
"(64, 32, 16)",3,112,0.0046,0.0005,8,15,0.3353673318617034,0.43968148273072355,0.31180509897241065,0.4094588804939772
"(64, 32, 16)",3,112,0.0046,0.0005,9,15,0.332767921328781,0.4385700220424232,0.3026923660746267,0.4047034179621914
"(64, 32, 16)",3,112,0.0046,0.0005,10,15,0.32881225782173173,0.43274612697705966,0.30496677786534077,0.399119554189479
"(64, 32, 16)",3,112,0.0046,0.0006,6,15,0.316310491617291,0.4285651314030497,0.3034332089041157,0.4042355911167906
"(64, 32, 16)",3,112,0.0046,0.0006,7,15,0.31480379069843994,0.4326274916065941,0.297457335318272,0.40551361941170794
"(64, 32, 16)",3,112,0.0046,0.0006,8,15,0.3253037627618917,0.4378863692449115,0.29926179102808237,0.4001877296513275
"(64, 32, 16)",3,112,0.0046,0.0006,9,13,0.34409753320048025,0.4539889894942447,0.3286877501109495,0.41586671883160053
"(64, 32, 16)",3,112,0.0046,0.0006,10,15,0.3345487337217206,0.43484086856724774,0.3070849408962339,0.40020547012423446
"(64, 32, 16)",3,112,0.0046,0.0007,6,14,0.3296945710175144,0.43166932726167745,0.32165946102263904,0.4038847560082167
"(64, 32, 16)",3,112,0.0046,0.0007,7,15,0.32261107500956415,0.43149604709363704,0.2983788256963467,0.4012494388849098
"(64, 32, 16)",3,112,0.0046,0.0007,8,15,0.3177343055010207,0.4366771189433705,0.3039758460930625,0.41255188079363475
"(64, 32, 16)",3,112,0.0046,0.0007,9,13,0.3442455257737795,0.4576682420151923,0.3402342594417377,0.42807782973281155
"(64, 32, 16)",3,112,0.0046,0.0007,10,15,0.3272750117484378,0.4362678554589398,0.3054229828911403,0.397738153381154
"(64, 32, 16)",3,112,0.0046,0.0008,6,15,0.31800108157136614,0.42601094667563727,0.3005663643830256,0.40213921252711876
"(64, 32, 16)",3,112,0.0046,0.0008,7,15,0.3156359220356087,0.4283205733924037,0.29669894970908955,0.39904650408646714
"(64, 32, 16)",3,112,0.0046,0.0008,8,15,0.32292840996102107,0.43310130657094453,0.30108363770297863,0.40235462801711264
"(64, 32, 16)",3,112,0.0046,0.0008,9,15,0.3264064017748674,0.43681696394051756,0.3059085051771282,0.4123835085942528
"(64, 32, 16)",3,112,0.0046,0.0008,10,15,0.32793801515781584,0.43555907721387405,0.30180333304794493,0.39626029067353113
"(64, 32, 16)",3,112,0.0046,0.0009,6,15,0.3256909886089366,0.440160838332511,0.2989778826047141,0.40026460322531326
"(64, 32, 16)",3,112,0.0046,0.0009,7,12,0.3539144572186162,0.43686464443931905,0.33921442675309493,0.412416954255655
"(64, 32, 16)",3,112,0.0046,0.0009,8,15,0.32038873590673983,0.43578364633860095,0.2989853053091545,0.40619534325040596
"(64, 32, 16)",3,112,0.0046,0.0009,9,15,0.3241396006910179,0.43859264698337286,0.30326599544151056,0.41324149752961564
"(64, 32, 16)",3,112,0.0046,0.0009,10,15,0.32811413796397354,0.4373413883803928,0.29966330459932244,0.39755464964543286
"(64, 32, 16)",3,112,0.0047,0.0001,6,15,0.32464176123601646,0.43170438134030265,0.2971118095537989,0.3995283788245753
"(64, 32, 16)",3,112,0.0047,0.0001,7,15,0.326125456326948,0.4380685838058314,0.3143089678315952,0.41708868398164534
"(64, 32, 16)",3,112,0.0047,0.0001,8,15,0.32709551233854794,0.43029381690781787,0.30302129263444244,0.4001604184175875
"(64, 32, 16)",3,112,0.0047,0.0001,9,15,0.3346605473370595,0.44404107934926307,0.3020037410124486,0.4082077927358168
"(64, 32, 16)",3,112,0.0047,0.0001,10,15,0.32152026384813837,0.4390299203164469,0.3132461471720214,0.4096216384878308
"(64, 32, 16)",3,112,0.0047,0.0002,6,15,0.3316524919251679,0.4316244451243004,0.3162654378096364,0.4069503080979267
"(64, 32, 16)",3,112,0.0047,0.0002,7,17,0.31801377467695363,0.4420457882324252,0.3091989437632918,0.41881550598623335
"(64, 32, 16)",3,112,0.0047,0.0002,8,15,0.327580858789943,0.43298558895248257,0.31817785996902936,0.41867037177573363
"(64, 32, 16)",3,112,0.0047,0.0002,9,15,0.3195405868732985,0.4380738697362973,0.29718942759908357,0.4079484269402072
"(64, 32, 16)",3,112,0.0047,0.0002,10,15,0.32821035944417287,0.43589290156985977,0.3029680653252973,0.3974376410628929
"(64, 32, 16)",3,112,0.0047,0.0003,6,15,0.31859621697903256,0.4289876833321816,0.29950107134176207,0.40016625988305193
"(64, 32, 16)",3,112,0.0047,0.0003,7,15,0.32109029931227095,0.433207557034201,0.3001835261421027,0.3969888419442974
"(64, 32, 16)",3,112,0.0047,0.0003,8,15,0.31909713973908366,0.4335249033119782,0.3005044844679688,0.4093710056855842
"(64, 32, 16)",3,112,0.0047,0.0003,9,15,0.3291553433036135,0.44100520304737423,0.30899999339656825,0.41450558322889436
"(64, 32, 16)",3,112,0.0047,0.0003,10,15,0.32236317887017635,0.43386438445790254,0.31981087896921695,0.4196844957833052
"(64, 32, 16)",3,112,0.0047,0.0004,6,15,0.3229608806216477,0.43234409030388243,0.29688448344657237,0.4014638783984493
"(64, 32, 16)",3,112,0.0047,0.0004,7,15,0.3194798007464753,0.4388386641809681,0.29079832027353325,0.4049697527847511
"(64, 32, 16)",3,112,0.0047,0.0004,8,14,0.3404521202046658,0.433261866670551,0.3361501018110633,0.40987703745966775
"(64, 32, 16)",3,112,0.0047,0.0004,9,15,0.3254964069421357,0.44096226799605304,0.30762639782243495,0.4130583928663717
"(64, 32, 16)",3,112,0.0047,0.0004,10,15,0.3192543473061244,0.4269942168057406,0.3112127172351805,0.4173608964571097
"(64, 32, 16)",3,112,0.0047,0.0005,6,15,0.3227137844372344,0.43330018302347567,0.3030758117328918,0.4043127896270763
"(64, 32, 16)",3,112,0.0047,0.0005,7,15,0.32265051174580284,0.43741971549302194,0.30010745030437824,0.3982757083246628
"(64, 32, 16)",3,112,0.0047,0.0005,8,15,0.3329061914136624,0.43129431997753864,0.3157299787088265,0.41071772167111065
"(64, 32, 16)",3,112,0.0047,0.0005,9,15,0.3377186893484509,0.4348117865475001,0.30133544668220746,0.4070021577694425
"(64, 32, 16)",3,112,0.0047,0.0005,10,15,0.3190626454411503,0.4352863776464401,0.3102259431481118,0.409536445475211
"(64, 32, 16)",3,112,0.0047,0.0006,6,15,0.31871296633072127,0.44027881370398647,0.29592747950980935,0.4027052305929417
"(64, 32, 16)",3,112,0.0047,0.0006,7,15,0.31324373557864527,0.43143257630835313,0.2998179484789469,0.40524829891010894
"(64, 32, 16)",3,112,0.0047,0.0006,8,15,0.31967018125288016,0.42806667556195643,0.291742934323692,0.39554692654491824
"(64, 32, 16)",3,112,0.0047,0.0006,9,15,0.34113029630428654,0.44221215360699084,0.3014217826634834,0.4036247872209449
"(64, 32, 16)",3,112,0.0047,0.0006,10,15,0.3208273884469558,0.43461486514444597,0.3087126804322808,0.41064678217093836
"(64, 32, 16)",3,112,0.0047,0.0007,6,15,0.3252050864736693,0.43799119951770143,0.2986478512883894,0.4006866342032649
"(64, 32, 16)",3,112,0.0047,0.0007,7,15,0.31830026838878844,0.43390709327195687,0.30086630587775887,0.41413677911668256
"(64, 32, 16)",3,112,0.0047,0.0007,8,15,0.3271808276231794,0.43978682218961535,0.30606110228193395,0.4085443018002189
"(64, 32, 16)",3,112,0.0047,0.0007,9,15,0.3298033689159201,0.43460245055355823,0.2997652120521981,0.3989450326264896
"(64, 32, 16)",3,112,0.0047,0.0007,10,15,0.31801177804769615,0.43118783810350997,0.3107602735447523,0.41538773064391676
"(64, 32, 16)",3,112,0.0047,0.0008,6,15,0.3201763688379207,0.43746464145400343,0.3072463978977687,0.4091883362235544
"(64, 32, 16)",3,112,0.0047,0.0008,7,15,0.3165861092869343,0.43157998695708005,0.294785212675964,0.40074586520452105
"(64, 32, 16)",3,112,0.0047,0.0008,8,15,0.3218321555878719,0.43336150383955674,0.3046479296843118,0.4110284962804641
"(64, 32, 16)",3,112,0.0047,0.0008,9,15,0.3347425436469291,0.442327255173543,0.3021988950311986,0.4001810253562065
"(64, 32, 16)",3,112,0.0047,0.0008,10,15,0.3233862599777071,0.4350117843563155,0.3095739932561903,0.4058554923891401
"(64, 32, 16)",3,112,0.0047,0.0009,6,15,0.3310146008137997,0.4456726466120653,0.31083399297806347,0.41403978483757947
"(64, 32, 16)",3,112,0.0047,0.0009,7,12,0.3629131027547596,0.43218343839391915,0.3496343985944065,0.41083637825543246
"(64, 32, 16)",3,112,0.0047,0.0009,8,15,0.3191161448303315,0.42511397115724503,0.29832395852664395,0.39780836126362823
"(64, 32, 16)",3,112,0.0047,0.0009,9,15,0.3388845055619531,0.4399457192205758,0.30082058212950663,0.4007341265880808
"(64, 32, 16)",3,112,0.0047,0.0009,10,15,0.32161761115541854,0.4384105228717415,0.3064052243586685,0.4131893159828051
"(64, 32, 16)",3,112,0.0048,0.0001,6,15,0.3233792163394138,0.4261077915262543,0.3064748850143594,0.41360466580003247
"(64, 32, 16)",3,112,0.0048,0.0001,7,12,0.358327070879627,0.4296574464368109,0.3457138213487896,0.40712747557747236
"(64, 32, 16)",3,112,0.0048,0.0001,8,15,0.3282023556765545,0.430554715326965,0.31331932329394285,0.4121309402036969
"(64, 32, 16)",3,112,0.0048,0.0001,9,15,0.321785826647316,0.43298753403127654,0.3062038217749199,0.4085487560372134
"(64, 32, 16)",3,112,0.0048,0.0001,10,15,0.31897858449719735,0.4339793673704818,0.29559622022521675,0.3992521697556227
"(64, 32, 16)",3,112,0.0048,0.0002,6,15,0.32784153291149637,0.4260252565274341,0.3032448439259559,0.39959733089907284
"(64, 32, 16)",3,112,0.0048,0.0002,7,15,0.3100340707579662,0.4361141487838653,0.29179870572355715,0.39658934371902144
"(64, 32, 16)",3,112,0.0048,0.0002,8,15,0.3371219012734148,0.43320093452233627,0.3066455797945475,0.40417049110441317
"(64, 32, 16)",3,112,0.0048,0.0002,9,15,0.32718566848017444,0.44293387526447864,0.303895678885773,0.416790756056007
"(64, 32, 16)",3,112,0.0048,0.0002,10,15,0.31663859923486654,0.42684797071331404,0.3068663224492769,0.40949493204559473
"(64, 32, 16)",3,112,0.0048,0.0003,6,15,0.3194786956781893,0.4282516004447571,0.2988446116157053,0.39969823908522883
"(64, 32, 16)",3,112,0.0048,0.0003,7,14,0.3319572686963297,0.43917535869473917,0.33245160464296203,0.4127151094845993
"(64, 32, 16)",3,112,0.0048,0.0003,8,15,0.32478018382182855,0.43931709268039704,0.29930125067315366,0.4090857776073524
"(64, 32, 16)",3,112,0.0048,0.0003,9,15,0.33299217773318224,0.4419046302808013,0.31052298511403215,0.4078638792516113
"(64, 32, 16)",3,112,0.0048,0.0003,10,14,0.32855125219143516,0.4395805195823784,0.3334593691793365,0.41624034785005243
"(64, 32, 16)",3,112,0.0048,0.0004,6,15,0.32333633272431955,0.43465669286423725,0.301030787252883,0.39882971583810856
"(64, 32, 16)",3,112,0.0048,0.0004,7,15,0.31883660387446494,0.4339677754236693,0.3069194991388496,0.4103895539758799
"(64, 32, 16)",3,112,0.0048,0.0004,8,15,0.3309227832332083,0.43502907416285574,0.30432729033116396,0.39694684353636817
"(64, 32, 16)",3,112,0.0048,0.0004,9,13,0.33561154641741714,0.4522226245926336,0.32255879479352345,0.421186416121879
"(64, 32, 16)",3,112,0.0048,0.0004,10,15,0.3245288414258831,0.43635705961613735,0.3040661740150711,0.4012460735341675
"(64, 32, 16)",3,112,0.0048,0.0005,6,13,0.3522864871618694,0.44148399936253235,0.3372268424238371,0.4136865110673977
"(64, 32, 16)",3,112,0.0048,0.0005,7,15,0.31642828070341383,0.42851791809117573,0.29854981988354257,0.40381370508084213
"(64, 32, 16)",3,112,0.0048,0.0005,8,15,0.3266012356425198,0.42994398038996157,0.2987178704741972,0.3985276175652321
"(64, 32, 16)",3,112,0.0048,0.0005,9,15,0.3244509186717351,0.44419792024762794,0.2948643939981914,0.4056500598526614
"(64, 32, 16)",3,112,0.0048,0.0005,10,15,0.3249398798023591,0.4365208638319934,0.29913936433050875,0.3980356852255192
"(64, 32, 16)",3,112,0.0048,0.0006,6,15,0.3146614907633451,0.4300111391308155,0.3005424440396253,0.40681563873177606
"(64, 32, 16)",3,112,0.0048,0.0006,7,14,0.33833485581933836,0.44364894354456225,0.3316667694379271,0.40548832858642897
"(64, 32, 16)",3,112,0.0048,0.0006,8,15,0.3218660576738307,0.4300775720052365,0.30764792259608065,0.41393791986854195
"(64, 32, 16)",3,112,0.0048,0.0006,9,15,0.3217603305237379,0.43527027412628705,0.2991785001823984,0.413466973142777
"(64, 32, 16)",3,112,0.0048,0.0006,10,14,0.3305209509838219,0.4314342943184755,0.3256731892198027,0.39948448540377535
"(64, 32, 16)",3,112,0.0048,0.0007,6,15,0.3210744342773225,0.4213826929254462,0.3020154377181156,0.3998429889865593
"(64, 32, 16)",3,112,0.0048,0.0007,7,15,0.3178536447131801,0.4368705839044139,0.29899223778978523,0.4065546928219227
"(64, 32, 16)",3,112,0.0048,0.0007,8,15,0.3264854183637858,0.4318217383798152,0.31585318898400716,0.4182601501037109
"(64, 32, 16)",3,112,0.0048,0.0007,9,15,0.3307057737277668,0.44641064006084924,0.30957229481110626,0.41230972343057254
"(64, 32, 16)",3,112,0.0048,0.0007,10,15,0.3199577962876207,0.43323124069117763,0.3113390063070039,0.4134051584438863
"(64, 32, 16)",3,112,0.0048,0.0008,6,15,0.3197313338043844,0.42356195966765003,0.300424544765399,0.40261498846709354
"(64, 32, 16)",3,112,0.0048,0.0008,7,15,0.30893222205533716,0.4292815141151043,0.29893786866313427,0.40714517387751903
"(64, 32, 16)",3,112,0.0048,0.0008,8,15,0.3278686459044794,0.4309938869609586,0.3078864299595709,0.40411995718441535
"(64, 32, 16)",3,112,0.0048,0.0008,9,15,0.3276645630780171,0.4455938093427487,0.3002628918054757,0.4053214294148968
"(64, 32, 16)",3,112,0.0048,0.0008,10,15,0.3225073226455328,0.43915322168639104,0.3040022849220151,0.40767903133460276
"(64, 32, 16)",3,112,0.0048,0.0009,6,15,0.3209048618667889,0.42411568462268107,0.30396829305466627,0.403299568535545
"(64, 32, 16)",3,112,0.0048,0.0009,7,12,0.3598415128873545,0.4328059091369773,0.34884035615344205,0.412293076104584
"(64, 32, 16)",3,112,0.0048,0.0009,8,15,0.3260010759597531,0.43959555317250365,0.3030031568070133,0.4095406992843709
"(64, 32, 16)",3,112,0.0048,0.0009,9,15,0.3284900857029212,0.43566980752670853,0.30334677996671006,0.40998521690216205
"(64, 32, 16)",3,112,0.0048,0.0009,10,15,0.32274087983597366,0.4400447315591754,0.3094806950765585,0.41360983529747186
"(64, 32, 16)",3,112,0.0049,0.0001,6,15,0.3264663094593254,0.4335074197126323,0.3083297962874781,0.40370762914714364
"(64, 32, 16)",3,112,0.0049,0.0001,7,15,0.319631376266645,0.42964589262947417,0.3060773880179435,0.40721456860822636
"(64, 32, 16)",3,112,0.0049,0.0001,8,15,0.3313644810266187,0.4359071714260073,0.30447099145191636,0.40235550560662015
"(64, 32, 16)",3,112,0.0049,0.0001,9,14,0.3422480384131343,0.444614372441088,0.3312332593858567,0.41149839521613274
"(64, 32, 16)",3,112,0.0049,0.0001,10,15,0.3204438099042708,0.4354135773100768,0.3082102890183227,0.4097699797537775
"(64, 32, 16)",3,112,0.0049,0.0002,6,15,0.3252037362501155,0.42634887474048777,0.3052166891850952,0.3972879942266715
"(64, 32, 16)",3,112,0.0049,0.0002,7,14,0.32423932269259453,0.4329486525021885,0.31850716097165443,0.4000230012092163
"(64, 32, 16)",3,112,0.0049,0.0002,8,15,0.3282500524898687,0.4457312501604361,0.3039038003745204,0.40883809517492736
"(64, 32, 16)",3,112,0.0049,0.0002,9,15,0.3246339570318357,0.44342332916244054,0.30983004854410817,0.4196675779222924
"(64, 32, 16)",3,112,0.0049,0.0002,10,15,0.31808114680372673,0.4284219561930227,0.30958779180060164,0.4154200725712
"(64, 32, 16)",3,112,0.0049,0.0003,6,15,0.31206413564309615,0.42799439148945106,0.2889439812732954,0.39243742517652785
"(64, 32, 16)",3,112,0.0049,0.0003,7,15,0.318588297358902,0.4280227094850119,0.3031055028699666,0.40580668631226824
"(64, 32, 16)",3,112,0.0049,0.0003,8,15,0.32880258659802003,0.43863758549873744,0.3031991902342143,0.41041256046316865
"(64, 32, 16)",3,112,0.0049,0.0003,9,15,0.3385109370810549,0.44786758315351954,0.316220883109802,0.4193614520001546
"(64, 32, 16)",3,112,0.0049,0.0003,10,15,0.3169184868851981,0.43161243079709755,0.2954486674312872,0.4019217004003346
"(64, 32, 16)",3,112,0.0049,0.0004,6,15,0.31420682171977804,0.4271171631318306,0.29485790956755425,0.4010178700819279
"(64, 32, 16)",3,112,0.0049,0.0004,7,15,0.3274679630287067,0.4352788995116104,0.3096862379766364,0.4069029277392611
"(64, 32, 16)",3,112,0.0049,0.0004,8,15,0.32777505533163476,0.4390262853976355,0.3059479000010649,0.405276925598714
"(64, 32, 16)",3,112,0.0049,0.0004,9,15,0.32747182167717925,0.450525324239772,0.308093764471128,0.4257178543133924
"(64, 32, 16)",3,112,0.0049,0.0004,10,15,0.3315586007531872,0.44236757890405204,0.3057412217445696,0.4049129295972221
"(64, 32, 16)",3,112,0.0049,0.0005,6,15,0.320878462710529,0.4291595594608544,0.29713535990569306,0.39638850405024656
"(64, 32, 16)",3,112,0.0049,0.0005,7,15,0.32444626610445887,0.44044134626465886,0.2963731540103563,0.3988360568951436
"(64, 32, 16)",3,112,0.0049,0.0005,8,14,0.33701946234916236,0.43821975991582823,0.3236058518648942,0.39896684765096524
"(64, 32, 16)",3,112,0.0049,0.0005,9,14,0.34350906247747226,0.4430485079162821,0.3365978744773564,0.41335205758024046
"(64, 32, 16)",3,112,0.0049,0.0005,10,15,0.3225094521870348,0.4347447147074326,0.3164944275677411,0.40991319525837305
"(64, 32, 16)",3,112,0.0049,0.0006,6,15,0.32707526645682256,0.4334191911273176,0.2984742083542217,0.39384116450649925
"(64, 32, 16)",3,112,0.0049,0.0006,7,15,0.31412945317243485,0.4379865221912855,0.29074200348006823,0.40450351603655077
"(64, 32, 16)",3,112,0.0049,0.0006,8,15,0.3211316322345619,0.43401268765811196,0.29963861515879425,0.3980083604233898
